n_run,serial,parallel_2,parallel_4,parallel_8,parallel_16
10.0,0.011867761611938477,0.2093367576599121,0.23067879676818848,0.3930070400238037,0.318589448928833
100.0,0.00048542022705078125,0.01097559928894043,0.03585219383239746,0.021918535232543945,0.023032665252685547
1000.0,0.004879474639892578,0.0208590030670166,0.020991086959838867,0.042220354080200195,0.04201793670654297
10000.0,0.04790663719177246,0.045815229415893555,0.05311703681945801,0.08065414428710938,0.11753559112548828
100000.0,0.47652387619018555,0.3756871223449707,0.37750673294067383,0.33259129524230957,0.41599440574645996
1000000.0,4.889810800552368,3.2702839374542236,3.0821847915649414,3.235799789428711,3.1815552711486816
10000000.0,48.9874382019043,30.611923694610596,30.40487504005432,32.30997586250305,31.421578645706177
